FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES
09/28/2015 12:00:00 AM,2015,9,Lun,08:00:00:PM,Solo daños,Choque,VIA 40 CL 67,,,1
09/28/2015 12:00:00 AM,2015,9,Lun,08:10:00:AM,Solo daños,Choque,CL 110 CR 13 44,,,1
09/28/2015 12:00:00 AM,2015,9,Lun,09:30:00:AM,Con heridos,Atropello,CR 38 CL 36 31,1,,1
09/28/2015 12:00:00 AM,2015,9,Lun,10:00:00:AM,Solo daños,Choque,CL 48 CR 44,,,1
09/28/2015 12:00:00 AM,2015,9,Lun,12:00:00:PM,Solo daños,Choque,AV CIRCUNVALAR CON CORDIALIDAD,,,1
09/28/2015 12:00:00 AM,2015,9,Lun,12:00:00:PM,Solo daños,Choque,CL 71 CR 32,,,1
09/28/2015 12:00:00 AM,2015,9,Lun,12:20:00:PM,Solo daños,Choque,CR 29 CL 38,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,02:20:00:PM,Solo daños,Choque,CL 72 CR 36,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,03:50:00:PM,Solo daños,Choque,CR 22 CL 53C,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,04:20:00:PM,Solo daños,Choque,AVENIDA 110 CRA 38,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,04:30:00:AM,Solo daños,Choque,CL 19 CR 3E,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,05:25:00:PM,Con heridos,Choque,CRA 49 CLLE 76,1,,1
09/29/2015 12:00:00 AM,2015,9,Mar,06:00:00:PM,Solo daños,Choque,CL 20 47 17,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,06:15:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 46,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,06:20:00:AM,Solo daños,Choque,CL 110 FRENTE AL 16 11,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,06:30:00:AM,Con heridos,Choque,VIA 40 CL 79B,2,,1
09/29/2015 12:00:00 AM,2015,9,Mar,06:45:00:PM,Solo daños,Choque,VIA 40 85 340,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,07:30:00:AM,Solo daños,Choque,CR 3E 76 33,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,07:30:00:AM,Solo daños,Choque,CR 46 CL 75,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,08:00:00:AM,Solo daños,Choque,CR 44 45 17,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,09:10:00:AM,Solo daños,Choque,CRA 21B CLLE 60,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,09:15:00:PM,Solo daños,Choque,CLLE 48 CRA 34,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,09:45:00:AM,Solo daños,Choque,CL 71 CR 41C,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,11:00:00:AM,Solo daños,Choque,CL 70C CR 24,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,12:00:00:PM,Solo daños,Choque,CALLE 72 71 40,,,1
09/29/2015 12:00:00 AM,2015,9,Mar,12:00:00:PM,Solo daños,Choque,CL 86 CR 73,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,03:37:00:PM,Solo daños,Choque,AV CIRCUNVALAR CALLE 13C,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,04:00:00:PM,Solo daños,Choque,VIA 40 85 85,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,04:15:00:PM,Solo daños,Choque,VIA 40 CR 54,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,04:30:00:PM,Solo daños,Choque,CR 42F CL 80 88,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,04:40:00:PM,Solo daños,Choque,CL 64 11 79,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,06:30:00:PM,Solo daños,Choque,CR 16 CL 46,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,06:50:00:AM,Solo daños,Choque,CR 72 CL 88,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,07:00:00:PM,Solo daños,Choque,CL 57 CR 46,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,07:00:00:PM,Solo daños,Choque,CR 44 CL 62,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,07:10:00:AM,Solo daños,Choque,CL 84 CR 40,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,07:50:00:AM,Solo daños,Choque,CRA 43 CLLE 45,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,08:00:00:AM,Solo daños,Choque,CL 75 CR 49C,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,09:00:00:AM,Con heridos,Choque,CRA 50 CLLE 46,1,,1
09/30/2015 12:00:00 AM,2015,9,Mié,10:38:00:AM,Solo daños,Choque,CR 49 CL 75,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,11:00:00:AM,Solo daños,Choque,CRA 15 SUR CLLE 99B,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,12:00:00:PM,Solo daños,Choque,CLLE 30 CRA 24,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,12:30:00:PM,Solo daños,Choque,VIA 40 CON 77,,,1
09/30/2015 12:00:00 AM,2015,9,Mié,12:40:00:PM,Solo daños,Choque,AV CIRCUNVALAR 80 158,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,01:30:00:PM,Solo daños,Choque,CL 45 CR 21,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,02:30:00:PM,Solo daños,Choque,CR 60 ENTRE CL 79 Y 77,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,03:15:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 9G,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,04:10:00:PM,Solo daños,Choque,VIA 40 CALLE 90,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,05:40:00:PM,Solo daños,Choque,CR 8B 5 153,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,06:30:00:AM,Solo daños,Choque,CALLE 47 CR 18,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,06:30:00:PM,Solo daños,Choque,CR 42 CL 6 EST SERVICIO PETROMIL,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,07:00:00:PM,Solo daños,Choque,VIA 40 CL 69,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,08:00:00:AM,Solo daños,Choque,AV CIRCUNVALAR CON VIA 40,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,08:00:00:AM,Solo daños,Choque,CRA 83 CLLE 109,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,08:10:00:AM,Solo daños,Choque,CRA 60 CLLE 74,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,09:00:00:PM,Solo daños,Choque,CRA 15 SUR CLLE 51B,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,09:45:00:AM,Con heridos,Choque,CR 46 CL 54,1,,1
10/01/2015 12:00:00 AM,2015,10,Jue,11:30:00:AM,Solo daños,Choque,CL 76 56 29,,,1
10/01/2015 12:00:00 AM,2015,10,Jue,12:00:00:PM,Con heridos,Choque,CR 41 CL 61,1,,1
10/01/2015 12:00:00 AM,2015,10,Jue,12:30:00:PM,Solo daños,Choque,CLLE 72 CR 71,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,01:50:00:PM,Solo daños,Choque,CL 50 CR 23,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,03:15:00:PM,Con heridos,Choque,CR 43 CL 38,1,,1
10/02/2015 12:00:00 AM,2015,10,Vie,05:20:00:PM,Solo daños,Choque,CR 50 CL 102,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,06:50:00:PM,Solo daños,Choque,CR 50 CL 53 CENTRO COMERCIAL PORTAL DEL PRADO,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,07:10:00:PM,Solo daños,Choque,CL 93 CR 45B SAO,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,08:00:00:AM,Solo daños,Choque,CL 75 CR 72,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,08:00:00:AM,Solo daños,Choque,CL 77 CR 70,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,09:10:00:AM,Solo daños,Choque,VIA 40 CON 79,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,09:30:00:PM,Solo daños,Choque,CLLE 45 CRA 1E,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,09:45:00:AM,Solo daños,Choque,CL 54 CR 44,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,10:00:00:AM,Solo daños,Choque,CR 53 CL 99,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,10:25:00:PM,Solo daños,Choque,CRA 41 CLLE 69D,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,10:45:00:AM,Solo daños,Choque,CR 27 65 41,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,11:00:00:PM,Solo daños,Choque,CL 77 FRENTE AL NO 58 68,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,11:40:00:AM,Solo daños,Choque,CRA 49C CLLE 82,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,12:00:00:PM,Solo daños,Choque,CL 107 CR 37,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,12:30:00:PM,Solo daños,Choque,AV MURILLO CR 7D Y 7E,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,12:30:00:PM,Solo daños,Choque,CR 61 CL 66,,,1
10/02/2015 12:00:00 AM,2015,10,Vie,12:40:00:PM,Solo daños,Choque,CALLE 89 CR 53,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,01:30:00:PM,Con heridos,Choque,CL 35 CR 27,2,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,02:30:00:PM,Solo daños,Choque,CR 38 CLLE 28,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,03:00:00:PM,Solo daños,Choque,CL 71 CR 31,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,03:00:00:PM,Solo daños,Choque,CLLE 35 CRA 27,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,03:45:00:PM,Solo daños,Choque,CLLE 30 CRA 29,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,04:10:00:PM,Solo daños,Choque,CL 45D 16 34,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,04:10:00:PM,Solo daños,Choque,CR 74 CL 72,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,05:10:00:AM,Solo daños,Choque,CL 69B CR 33,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,05:10:00:PM,Solo daños,Choque,CR 60 CL 77B,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,05:30:00:PM,Solo daños,Choque,CL 69 CR 31,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,06:00:00:PM,Solo daños,Choque,CL 74 38 164,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,06:20:00:PM,Solo daños,Choque,CR 38 CL 42,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,08:16:00:AM,Solo daños,Choque,CL 38 CR 36,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,09:00:00:AM,Solo daños,Choque,CR 47 81 99,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,09:10:00:AM,Solo daños,Choque,CL 30 CR 23,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,10:00:00:AM,Solo daños,Choque,VIA 40 CL 70C,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,10:10:00:PM,Con heridos,Atropello,CALLE 115 CR 11,3,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,10:46:00:AM,Con heridos,Atropello,CLLE 110 CRA 13,1,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,12:00:00:PM,Solo daños,Choque,CR 38 CL 4,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,12:00:00:PM,Solo daños,Choque,CR 50 CL 87,,,1
10/03/2015 12:00:00 AM,2015,10,Sáb,12:30:00:AM,Con heridos,Choque,CL 47 CR 2G,2,,1
10/04/2015 12:00:00 AM,2015,10,Dom,03:00:00:PM,Solo daños,Choque,CR 6B CL 41,,,1
10/04/2015 12:00:00 AM,2015,10,Dom,03:30:00:AM,Solo daños,Choque,AV CORDIALIDAD CR 13B,,,1
10/04/2015 12:00:00 AM,2015,10,Dom,04:00:00:PM,Solo daños,Choque,CL 77 71 35,,,1
10/04/2015 12:00:00 AM,2015,10,Dom,05:00:00:PM,Solo daños,Choque,CL 83 CR 76,,,1
10/04/2015 12:00:00 AM,2015,10,Dom,06:00:00:PM,Con heridos,Caida Ocupante,CL 11 CR 39,1,,1
10/04/2015 12:00:00 AM,2015,10,Dom,07:55:00:PM,Solo daños,Choque,CR 53 CL 78,,,1
10/04/2015 12:00:00 AM,2015,10,Dom,08:10:00:PM,Solo daños,Choque,CALLE 82 CR 45,,,1
10/04/2015 12:00:00 AM,2015,10,Dom,09:00:00:AM,Solo daños,Choque,CR 53 CL 68,,,1
10/04/2015 12:00:00 AM,2015,10,Dom,11:50:00:AM,Solo daños,Choque,CL 45 CR 39,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,01:00:00:PM,Solo daños,Choque,CR 54 CL 58,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,01:35:00:PM,Solo daños,Choque,CL 86 CR 64C,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,02:10:00:AM,Con heridos,Atropello,CALLE 110 CR 6,2,,1
10/05/2015 12:00:00 AM,2015,10,Lun,02:50:00:PM,Solo daños,Choque,CL 50 CR 43,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,03:15:00:AM,Solo daños,Choque,CALLE 49 CR 1A,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,03:20:00:PM,Solo daños,Choque,CR 17B 24 126,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,03:50:00:PM,Solo daños,Choque,CALLE 65 31 74,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,04:15:00:PM,Solo daños,Choque,CALLE 48 CR 52C Y 52B,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,04:15:00:PM,Solo daños,Choque,CL 79 CR 50,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,05:00:00:PM,Solo daños,Choque,CLLE 19 CRA 7,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,05:30:00:PM,Con heridos,Atropello,CR 1 45E 42,1,,1
10/05/2015 12:00:00 AM,2015,10,Lun,05:46:00:PM,Solo daños,Choque,CL 45 CR 44,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,06:05:00:PM,Solo daños,Choque,VIA 40 CR 58,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,06:10:00:PM,Solo daños,Choque,CRA 53 CLLE 99,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,06:40:00:PM,Solo daños,Choque,CL 74 43 43,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,07:00:00:PM,Solo daños,Choque,AV CIRCUNVALAR ENTRADA 7 ABRIL,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,07:18:00:AM,Solo daños,Choque,CR 43 72 96,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,07:30:00:AM,Solo daños,Choque,CL 70B FRENTE AL NO 32 80,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,07:45:00:AM,Con heridos,Choque,CALLE 47B CR 14,1,,1
10/05/2015 12:00:00 AM,2015,10,Lun,08:30:00:AM,Solo daños,Choque,CALLE 71 FRENTE AL 34 64,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,08:40:00:PM,Solo daños,Choque,CLLE 19 CRA 7,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,09:07:00:AM,Solo daños,Choque,CR 21B CL 56,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,10:20:00:AM,Solo daños,Choque,CL 110 CR 46,,,1
10/05/2015 12:00:00 AM,2015,10,Lun,12:40:00:PM,Solo daños,Choque,CL 45B CR 21,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,01:10:00:PM,Solo daños,Choque,CL 74 CR 59,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,01:30:00:PM,Solo daños,Choque,CALLE 80 CR 42G,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,02:00:00:PM,Solo daños,Choque,CR 59 CL 70,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,02:10:00:PM,Solo daños,Choque,CL 83 42H 54,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,03:30:00:PM,Solo daños,Choque,AV CIRCUNVALAR CALLE CORDIALIDAD,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,04:30:00:PM,Solo daños,Choque,CR 32 CL 29,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,04:50:00:PM,Solo daños,Choque,CL 30 CR 11,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,05:00:00:PM,Solo daños,Choque,CR 41 CL 66,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,06:30:00:PM,Solo daños,Choque,CL 85 CR 80,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,07:10:00:AM,Solo daños,Choque,CL 58 CR 66,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,07:15:00:AM,Solo daños,Choque,CL 31 CR 20,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,07:20:00:PM,Solo daños,Choque,CR 50 CL 90,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,07:30:00:AM,Con heridos,Choque,CLLE 6 CRA 30,1,,1
10/06/2015 12:00:00 AM,2015,10,Mar,08:00:00:AM,Con heridos,Otro,CRA 37 CLLE 120,2,,1
10/06/2015 12:00:00 AM,2015,10,Mar,08:00:00:AM,Solo daños,Choque,CLLE 30 CRA 21,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,09:00:00:PM,Solo daños,Choque,CRA 43 CLLE 69E,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,09:40:00:PM,Solo daños,Choque,CL 64 31 66,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,10:00:00:AM,Solo daños,Choque,VIA 40 CL 67B,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,10:30:00:AM,Solo daños,Choque,CRA 4 CLLE 33E,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,11:20:00:AM,Solo daños,Choque,CR 6 CL 55C,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,12:00:00:PM,Solo daños,Choque,CALLE 90 CR 57,,,1
10/06/2015 12:00:00 AM,2015,10,Mar,12:00:00:PM,Solo daños,Choque,CL 86 CR 64,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,01:00:00:PM,Solo daños,Choque,CRA 47 CLLE 68,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,02:00:00:AM,Solo daños,Choque,VIA 40 CLLE 58,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,04:00:00:PM,Solo daños,Choque,CL 70C CR 25B,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,04:00:00:PM,Solo daños,Choque,CR 33 CL 44,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,04:00:00:PM,Solo daños,Choque,CR 43 72 14,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,04:45:00:PM,Solo daños,Choque,CL 86 CR 64,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,06:30:00:AM,Solo daños,Choque,CLLE 14 CRA 16,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,07:15:00:PM,Solo daños,Choque,CR 53 CL 54 Y 55,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,08:00:00:AM,Solo daños,Choque,CRA 35 CLLE 83A,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,08:15:00:AM,Solo daños,Choque,VIA 40 CALLE 80,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,08:30:00:PM,Solo daños,Choque,CR 50 CL 53,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,09:40:00:PM,Solo daños,Choque,CLLE 30 CRA 21,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,10:30:00:AM,Solo daños,Choque,CRA 42H CLLE 85,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,10:50:00:AM,Solo daños,Choque,CL 75 CR 47,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,11:10:00:AM,Solo daños,Choque,CR 49C 82 120,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,12:00:00:PM,Solo daños,Choque,CALLE 45 CR 43,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,12:00:00:PM,Solo daños,Choque,CLLE 68 CRA 24,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,12:00:00:PM,Solo daños,Choque,CR 45 CL 42,,,1
10/07/2015 12:00:00 AM,2015,10,Mié,12:30:00:PM,Solo daños,Choque,CALLE 45 CR 46,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,01:00:00:PM,Solo daños,Choque,CLLE 75 CRA 41D,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,03:00:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 29,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,03:15:00:PM,Solo daños,Choque,CLLE 110 CRA 13,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,03:30:00:PM,Solo daños,Choque,CR 75A CL 89,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,04:30:00:PM,Solo daños,Choque,CR 46 CL 81,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,08:00:00:AM,Solo daños,Choque,AVENIDA 110 CRA 31,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,08:00:00:AM,Solo daños,Choque,CALLE 96 CR 46,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,08:00:00:AM,Solo daños,Choque,CLLE 61 CRA 23,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,08:45:00:AM,Solo daños,Choque,CR 13 CL 52D,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,09:30:00:PM,Solo daños,Choque,CL 53 FRENTE AL 30 53,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,10:00:00:PM,Solo daños,Choque,CR 21B FRENTE AL 6B 28,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,11:14:00:AM,Solo daños,Choque,CR 4 CL 35,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,12:00:00:PM,Solo daños,Choque,CALLE 84 CR 38,,,1
10/08/2015 12:00:00 AM,2015,10,Jue,12:00:00:PM,Solo daños,Choque,CALLE 85 CR 73,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,02:30:00:PM,Solo daños,Choque,CL 110 CR 13,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,03:00:00:PM,Solo daños,Choque,CL 79B CR 42F,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,04:00:00:PM,Solo daños,Choque,CLLE 45H CRA 1,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,04:30:00:PM,Solo daños,Choque,CLLE 53D CRA 18,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,05:40:00:AM,Con heridos,Choque,CLLE 68 CRA 23C,2,,1
10/09/2015 12:00:00 AM,2015,10,Vie,06:30:00:PM,Solo daños,Choque,AVENIDA 110 CRA 15 SUR,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,07:00:00:PM,Solo daños,Choque,CALLE 72 CR 61,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,08:30:00:AM,Solo daños,Choque,CLLE 79A CRA 27,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,09:15:00:AM,Solo daños,Choque,CL 84 CR 42B1,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,10:15:00:PM,Solo daños,Choque,CRA 41D CLLE 81,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,11:00:00:AM,Solo daños,Choque,CR 58 CL 74,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,11:10:00:AM,Solo daños,Choque,CR 51B CL 106,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,11:20:00:AM,Solo daños,Choque,CL 53D 22 12,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,11:25:00:AM,Solo daños,Choque,AV CORDIALIDAD FRENTE AL 5C 28,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,11:40:00:AM,Solo daños,Choque,CL 72 CR 65,,,1
10/09/2015 12:00:00 AM,2015,10,Vie,12:00:00:PM,Solo daños,Choque,CLLE 111 CRA 31,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,01:00:00:PM,Solo daños,Choque,CR 40 CL 44,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,01:20:00:PM,Solo daños,Choque,CRA 38 CLLE 31,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,01:50:00:PM,Solo daños,Choque,CALLE 45 CR 44,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,03:30:00:PM,Solo daños,Choque,CLLE 19 CRA 8,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,03:50:00:PM,Con heridos,Choque,CL 71 CR 23,1,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,04:30:00:PM,Solo daños,Choque,AV CIRCUNVALAR 20 27,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,06:40:00:PM,Solo daños,Choque,CALLE 98 CR 53,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,07:30:00:AM,Solo daños,Choque,CR 21 CL 40B,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,08:20:00:AM,Solo daños,Choque,CRA 38 CLLE 60,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,08:40:00:PM,Con heridos,Choque,CLLE 90 CRA 50,5,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,08:50:00:AM,Solo daños,Choque,CR 38 CL 70B,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,09:30:00:PM,Solo daños,Choque,CR 42 CL 80,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,10:00:00:AM,Solo daños,Choque,AV CIRCUNVALAR CR 5,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,10:30:00:AM,Solo daños,Choque,CIRCUNVALAR ENTRE 53 Y VIA 40,,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,12:30:00:PM,Con heridos,Atropello,CR 38 CL 34,1,,1
10/10/2015 12:00:00 AM,2015,10,Sáb,12:30:00:PM,Solo daños,Choque,AV CIRCUNVALAR CON 46,,,1
10/11/2015 12:00:00 AM,2015,10,Dom,01:30:00:AM,Con muertos,Choque,CR 42H 92 66,1,1,1
10/11/2015 12:00:00 AM,2015,10,Dom,01:46:00:PM,Solo daños,Choque,CR 27 CL 40,,,1
10/11/2015 12:00:00 AM,2015,10,Dom,03:00:00:AM,Solo daños,Choque,CL 70 CR 52,,,1
10/11/2015 12:00:00 AM,2015,10,Dom,04:10:00:AM,Solo daños,Choque,CL 45 CR 9F,,,1
10/11/2015 12:00:00 AM,2015,10,Dom,06:40:00:PM,Solo daños,Choque,CL 30 CR 1,,,1
10/11/2015 12:00:00 AM,2015,10,Dom,06:40:00:PM,Solo daños,Choque,CL 98 CR 52,,,1
10/11/2015 12:00:00 AM,2015,10,Dom,06:45:00:AM,Solo daños,Choque,CR 61 CL 72,,,1
